Version;n;known derivs;known_derivs_list;m rule;m;iterations;fct_evals;f_opt;x_opt
FullyDetQuadInterpol;5;0;[];0.5(n+1)(n+2);21;44;79;-3.000.000.000.000.000;[5.00000001 8.00000001 9.00000006 7.99999992 4.99999998]
FullyDetLinearInterpol;5;0;[];n+1;6;350;422;-29.999.999.999.997.200;[4.99999918 7.99999802 8.99999818 7.99999753 4.99999885]
;;;;;;;;;
Trafo Version1;5;0;[];m_default;21;45;81;-3.000.000.000.000.000;[4.99999994 8.00000002 8.99999995 7.99999998 4.99999995]
Trafo Version1;5;1;[0];m_default;11;140;208;-2.999.999.999.999.990;[4.99999975 7.99999959 8.99999964 7.99999972 4.99999983]
Trafo Version1;5;1;[1];m_default;11;123;185;-30.0;[4.99999979 7.9999998  8.99999993 7.99999987 4.99999988]
Trafo Version1;5;1;[2];m_default;11;95;152;-29.999.999.999.999.900;[5.00000035 8.0000004  9.00000047 8.00000029 5.00000018]
Trafo Version1;5;1;[3];m_default;11;91;138;-30.0;[5.00000004 8.00000029 9.0000003  8.00000027 5.00000019]
Trafo Version1;5;1;[4];m_default;11;146;226;-3.000.000.000.000.000;[4.99999999 7.99999996 8.99999994 8.00000008 5.00000003]
Trafo Version1;5;2;[0, 1];m_default;9;66;91;-30.000.000.000.000.000;[5.00000005 8.0000001  9.00000014 8.00000013 5.00000009]
Trafo Version1;5;2;[0, 2];m_default;9;71;103;-3.000.000.000.000.000;[5.         7.99999997 9.00000003 8.00000012 5.0000001 ]
Trafo Version1;5;2;[1, 2];m_default;9;64;98;-30.000.000.000.000.000;[5.00000001 8.00000001 9.00000002 8.00000002 5.        ]
Trafo Version1;5;2;[0, 3];m_default;9;69;95;-30.000.000.000.000.000;[4.99999998 7.99999996 8.99999994 7.99999996 4.99999997]
Trafo Version1;5;2;[1, 3];m_default;9;71;109;-30.0;[4.99999996 8.00000004 9.00000013 8.         4.99999986]
Trafo Version1;5;2;[2, 3];m_default;9;67;97;-30.000.000.000.000.000;[4.99999987 7.99999986 8.99999995 8.00000001 5.00000004]
Trafo Version1;5;2;[0, 4];m_default;9;70;102;-3.000.000.000.000.000;[5.         8.         8.99999998 7.99999999 5.        ]
Trafo Version1;5;2;[1, 4];m_default;9;72;108;-3.000.000.000.000.000;[4.99999992 7.99999996 9.00000005 7.99999988 4.99999997]
Trafo Version1;5;2;[2, 4];m_default;9;71;104;-30.0;[4.99999988 7.99999995 8.99999987 7.9999998  4.9999999 ]
Trafo Version1;5;2;[3, 4];m_default;9;63;94;-30.0;[5.00000005 7.99999997 8.99999991 7.99999997 4.99999999]
Trafo Version1;5;3;[0, 1, 2];m_default;8;36;46;-30.0;[5. 8. 9. 8. 5.]
Trafo Version1;5;3;[0, 1, 3];m_default;8;36;46;-30.0;[5.         8.         9.00000014 8.         4.99999996]
Trafo Version1;5;3;[0, 2, 3];m_default;8;33;42;-3.000.000.000.000.000;[5.         8.         9.         8.         5.00000001]
Trafo Version1;5;3;[1, 2, 3];m_default;8;43;54;-3.000.000.000.000.000;[4.9999999  7.99999993 8.99999995 7.99999996 4.99999996]
Trafo Version1;5;3;[0, 1, 4];m_default;8;38;49;-3.000.000.000.000.000;[5.         8.         8.99999996 7.99999998 5.        ]
Trafo Version1;5;3;[0, 2, 4];m_default;8;36;48;-3.000.000.000.000.000;[5.00000007 8.         8.99999995 8.         5.00000004]
Trafo Version1;5;3;[1, 2, 4];m_default;8;39;52;-3.000.000.000.000.000;[5.00000007 8.         9.         7.99999993 5.        ]
Trafo Version1;5;3;[0, 3, 4];m_default;8;38;47;-30.0;[5.         8.0000001  8.99999989 8.         5.        ]
Trafo Version1;5;3;[1, 3, 4];m_default;8;41;54;-3.000.000.000.000.000;[4.99999994 8.         9.00000006 8.         5.        ]
Trafo Version1;5;3;[2, 3, 4];m_default;8;43;57;-3.000.000.000.000.000;[5. 8. 9. 8. 5.]
Trafo Version1;5;4;[0, 1, 2, 3];m_default;7;32;36;-3.000.000.000.000.000;[5.         8.00000001 9.00000002 8.00000002 5.00000003]
Trafo Version1;5;4;[0, 1, 2, 4];m_default;7;36;41;-3.000.000.000.000.000;[5.         8.         9.         8.00000001 5.        ]
Trafo Version1;5;4;[0, 1, 3, 4];m_default;7;35;37;-3.000.000.000.000.000;[5.         8.         8.99999999 8.         5.        ]
Trafo Version1;5;4;[0, 2, 3, 4];m_default;7;32;38;-3.000.000.000.000.000;[5.00000001 8.         9.         8.         4.99999999]
Trafo Version1;5;4;[1, 2, 3, 4];m_default;7;35;38;-3.000.000.000.000.000;[4.99999999 8.         9.         8.         5.        ]
Trafo Version1;5;5;[0, 1, 2, 3, 4];m_default;6;32;35;-3.000.000.000.000.000;[5.00000005 8.00000007 9.00000008 8.00000007 5.00000005]
;;;;;;;;;
Trafo Version4;5;0;[];m_default;11;111;134;-3.000.000.000.000.000;[4.99999986 7.99999989 9.00000008 8.00000015 5.00000012]
Trafo Version4;5;1;[0];m_default;11;131;184;-30.0;[4.99999998 8.00000004 9.00000002 8.         4.99999999]
Trafo Version4;5;1;[1];m_default;11;110;154;-30.0;[5.00000001 8.00000004 9.00000009 8.0000001  5.0000001 ]
Trafo Version4;5;1;[2];m_default;11;144;203;-30.0;[4.9999999  7.99999989 8.99999986 7.99999981 4.99999987]
Trafo Version4;5;1;[3];m_default;11;136;188;-3.000.000.000.000.000;[5.00000002 8.00000016 9.00000021 8.0000001  5.        ]
Trafo Version4;5;1;[4];m_default;11;127;192;-29.999.999.999.999.900;[5.00000012 7.99999973 8.99999969 7.99999966 4.99999988]
Trafo Version4;5;2;[0, 1];m_default;11;136;178;-30.0;[4.99999992 7.99999985 8.99999979 7.99999962 4.99999979]
Trafo Version4;5;2;[0, 2];m_default;11;285;383;-29.999.999.999.999.500;[5.0000006  8.00000112 9.00000089 8.00000069 5.00000019]
Trafo Version4;5;2;[1, 2];m_default;11;333;448;-30.0;[4.99999976 7.99999981 8.99999987 8.         4.99999995]
Trafo Version4;5;2;[0, 3];m_default;11;165;223;-3.000.000.000.000.000;[5.00000007 8.00000012 9.00000016 8.00000016 5.00000012]
Trafo Version4;5;2;[1, 3];m_default;11;351;468;-29.999.999.999.999.800;[4.99999979 7.99999952 8.99999925 7.99999941 4.99999964]
Trafo Version4;5;2;[2, 3];m_default;11;219;305;-2.999.999.999.999.990;[4.99999975 7.99999964 8.99999976 7.9999999  4.99999999]
Trafo Version4;5;2;[0, 4];m_default;11;167;238;-3.000.000.000.000.000;[5.00000002 8.00000004 9.0000001  8.00000003 5.00000006]
Trafo Version4;5;2;[1, 4];m_default;11;333;450;-29.999.999.999.999.900;[5.00000005 8.00000026 9.00000045 8.00000055 5.00000027]
Trafo Version4;5;2;[2, 4];m_default;11;157;212;-29.999.999.999.999.800;[4.9999998  8.00000025 9.00000025 8.00000036 5.00000021]
Trafo Version4;5;2;[3, 4];m_default;11;175;239;-3.000.000.000.000.000;[4.99999989 7.99999976 8.9999998  7.99999982 4.99999991]
Trafo Version4;5;3;[0, 1, 2];m_default;11;80;122;-3.000.000.000.000.000;[4.99999999 7.99999999 9.00000001 8.00000004 5.0000001 ]
Trafo Version4;5;3;[0, 1, 3];m_default;11;84;119;-3.000.000.000.000.000;[4.99999991 7.99999985 8.99999985 7.99999992 5.00000001]
Trafo Version4;5;3;[0, 2, 3];m_default;11;106;146;-30.000.000.000.000.000;[5.00000005 8.00000014 9.00000012 8.0000001  5.00000004]
Trafo Version4;5;3;[1, 2, 3];m_default;11;163;209;-3.000.000.000.000.000;[5.00000005 8.00000008 9.00000008 7.99999995 4.99999992]
Trafo Version4;5;3;[0, 1, 4];m_default;11;127;180;-3.000.000.000.000.000;[5.00000001 8.00000002 9.00000001 7.99999998 4.99999999]
Trafo Version4;5;3;[0, 2, 4];m_default;11;87;131;-30.0;[4.99999997 7.99999986 8.99999989 7.99999998 5.00000004]
Trafo Version4;5;3;[1, 2, 4];m_default;11;106;152;-30.0;[4.99999976 7.99999981 8.99999987 7.99999992 4.99999995]
Trafo Version4;5;3;[0, 3, 4];m_default;11;89;129;-3.000.000.000.000.000;[4.99999996 7.99999996 8.99999989 7.99999998 5.00000006]
Trafo Version4;5;3;[1, 3, 4];m_default;11;197;265;-3.000.000.000.000.000;[4.99999998 8.00000003 9.00000006 8.00000005 5.00000003]
Trafo Version4;5;3;[2, 3, 4];m_default;11;107;147;-30.0;[5.00000006 8.         9.00000011 8.00000011 5.0000001 ]
Trafo Version4;5;4;[0, 1, 2, 3];m_default;11;100;123;-3.000.000.000.000.000;[4.99999998 7.99999998 9.00000003 8.00000006 5.00000007]
Trafo Version4;5;4;[0, 1, 2, 4];m_default;11;85;112;-3.000.000.000.000.000;[4.99999996 7.99999999 8.99999989 7.99999996 5.00000003]
Trafo Version4;5;4;[0, 1, 3, 4];m_default;11;89;113;-30.000.000.000.000.000;[5.00000002 8.00000004 9.00000008 8.00000004 5.00000002]
Trafo Version4;5;4;[0, 2, 3, 4];m_default;11;80;110;-30.000.000.000.000.000;[4.99999995 7.9999999  8.99999994 8.         5.00000004]
Trafo Version4;5;4;[1, 2, 3, 4];m_default;11;93;130;-30.0;[5.00000021 8.00000009 9.00000009 8.00000002 5.00000003]
Trafo Version4;5;5;[0, 1, 2, 3, 4];m_default;11;77;95;-3.000.000.000.000.000;[5.         8.         9.         8.00000001 5.        ]
;;;;;;;;;
SQP (mixed);5;0;[];;;7;43;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;1;[0];;;7;36;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;1;[1];;;7;36;-2.999.999.969.912.190;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;1;[2];;;7;36;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;1;[3];;;7;36;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;1;[4];;;7;36;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;2;[0, 1];;;7;29;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;2;[0, 2];;;7;29;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;2;[1, 2];;;7;29;-2.999.999.969.912.190;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;2;[0, 3];;;7;29;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;2;[1, 3];;;7;29;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;2;[2, 3];;;7;29;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;2;[0, 4];;;7;29;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;2;[1, 4];;;7;29;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;2;[2, 4];;;7;29;-2.999.999.969.912.190;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;2;[3, 4];;;7;29;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;3;[0, 1, 2];;;7;22;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;3;[0, 1, 3];;;7;22;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;3;[0, 2, 3];;;7;22;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;3;[1, 2, 3];;;7;22;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;3;[0, 1, 4];;;7;22;-2.999.999.969.912.190;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;3;[0, 2, 4];;;7;22;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;3;[1, 2, 4];;;7;22;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;3;[0, 3, 4];;;7;22;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;3;[1, 3, 4];;;7;22;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;3;[2, 3, 4];;;7;22;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;4;[0, 1, 2, 3];;;7;15;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;4;[0, 1, 2, 4];;;7;15;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;4;[0, 1, 3, 4];;;7;15;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;4;[0, 2, 3, 4];;;7;15;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;4;[1, 2, 3, 4];;;7;15;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
SQP (mixed);5;5;[0, 1, 2, 3, 4];;;7;8;-29.999.999.699.121.900;[5.00053875 8.00053864 9.00043557 8.00053864 5.00053875]
;;;;;;;;;
;;;;;;;;;
=====;=====;=====;=====;=====;=====;=====;;;
;;;;;;;;;
Version;n;known derivs;known_derivs_list;m rule;m;iterations;fct_evals;f_opt;x_opt
;;;;;;;;;
ZZ29_Test;[1. 1. 1. 1. 1.];;;;;;;;
;;;;;;;;;
Version;n;known derivs;known_derivs_list;m rule;m;iterations;fct_evals;f_opt;x_opt
;;;;;;;;;
BOBYQA;5;0;[];2n+1;11;27;32;4,04E-29;"[-2.66948195e-23 -2.13760180e-23  1.04737245e-22 -3.64084551e-24
 -4.53409985e-23]"
FullyDetQuadInterpol;5;0;[];0.5(n+1)(n+2);21;27;42;1,23E-15;"[-2.83421441e-16 -2.16111559e-16 -3.16039827e-16 -4.12882822e-16
 -4.37715221e-17]"
FullyDetLinearInterpol;5;0;[];n+1;6;165;195;1,85E+00;"[-5.42285082e-09 -1.08013169e-09 -9.36507917e-09  8.85999253e-10
  3.79201861e-08]"
;;;;;;;;;
Trafo Version1;5;0;[];m_default;21;34;52;4,64E-16;"[ 2.37210615e-16 -1.87150070e-17  3.49133934e-17 -2.87129235e-16
 -1.11617845e-16]"
Trafo Version1;5;1;[0];m_default;11;86;136;4,62E-01;"[ 4.50195080e-17  1.61977994e-09  4.44757714e-09 -6.58361362e-09
  1.74808904e-08]"
Trafo Version1;5;1;[1];m_default;11;103;149;3,30E+00;"[-3.80866960e-09  2.76027682e-23  3.32929782e-12  6.72476864e-09
  1.29370222e-08]"
Trafo Version1;5;1;[2];m_default;11;120;176;6,76E-02;"[-9.18877214e-10 -2.68335929e-09  1.95876818e-21  5.33490950e-10
 -5.83383073e-09]"
Trafo Version1;5;1;[3];m_default;11;78;123;2,24E-01;"[-1.91958562e-09 -2.58409744e-09 -6.83478471e-09  2.02052430e-23
  6.21732571e-09]"
Trafo Version1;5;1;[4];m_default;11;82;123;5,75E-02;"[-1.98634852e-10  8.32817417e-10  7.92364666e-10 -6.68336466e-10
 -6.16203287e-23]"
Trafo Version1;5;2;[0, 1];m_default;9;69;90;2,22E-03;"[ 6.51951447e-21 -2.64919864e-16 -2.08296517e-11 -1.25756348e-10
 -4.34419820e-10]"
Trafo Version1;5;2;[0, 2];m_default;9;66;86;1,26E-01;"[-2.57838681e-14  7.73721791e-11 -1.41491638e-22 -1.47365347e-09
 -2.86924723e-09]"
Trafo Version1;5;2;[1, 2];m_default;9;64;87;2,60E-01;"[-7.93412869e-10 -3.78277461e-21 -1.21804235e-22 -3.38040391e-09
 -5.93604413e-11]"
Trafo Version1;5;2;[0, 3];m_default;9;70;86;1,13E-02;"[-3.07106670e-18  1.33662765e-09 -1.82511426e-10  9.33012984e-22
 -2.02531694e-09]"
Trafo Version1;5;2;[1, 3];m_default;9;74;100;1,81E-06;"[ 2.27470214e-11  4.03130929e-24  7.06129836e-11  4.68594221e-23
 -2.32706393e-11]"
Trafo Version1;5;2;[2, 3];m_default;9;70;91;9,54E-04;"[-2.98470663e-10 -9.04586678e-10  1.79121454e-21 -4.23292431e-20
  2.41276909e-09]"
Trafo Version1;5;2;[0, 4];m_default;9;63;74;2,47E-02;"[ 5.52261903e-20 -7.12837449e-10  2.52912516e-10 -3.47670306e-10
  1.65526659e-20]"
Trafo Version1;5;2;[1, 4];m_default;9;71;83;1,11E-01;"[ 6.82204510e-10 -6.21210681e-24  1.41336161e-09  1.17429943e-09
  1.50331685e-22]"
Trafo Version1;5;2;[2, 4];m_default;9;63;81;4,81E-04;"[ 9.44036875e-10 -2.32161595e-10 -5.48596990e-24 -2.63483776e-10
  1.53069536e-20]"
Trafo Version1;5;2;[3, 4];m_default;9;59;79;5,99E-04;"[-9.89992046e-11  4.09541416e-11 -4.25657310e-10  6.22496619e-23
  2.84224743e-18]"
Trafo Version1;5;3;[0, 1, 2];m_default;8;36;40;5,46E-22;"[ 4.21038176e-22 -2.28751377e-21  2.63436651e-20  5.22505736e-18
  1.72671799e-19]"
Trafo Version1;5;3;[0, 1, 3];m_default;8;33;39;1,39E-18;"[ 1.38657051e-19 -1.04867216e-18 -6.50100746e-18  1.90746629e-18
  6.43819448e-19]"
Trafo Version1;5;3;[0, 2, 3];m_default;8;32;36;2,95E-21;"[ 3.90304597e-21  9.76974745e-20 -8.33185662e-21 -4.72019940e-21
  5.06486979e-19]"
Trafo Version1;5;3;[1, 2, 3];m_default;8;34;39;5,82E-21;"[ 1.57962373e-19  8.93041481e-21 -3.86594425e-19 -2.17590470e-20
 -8.49368664e-20]"
Trafo Version1;5;3;[0, 1, 4];m_default;8;33;36;3,11E-23;"[-8.19719924e-23 -1.01657400e-21 -8.83490660e-20 -6.17929382e-20
  4.66157205e-21]"
Trafo Version1;5;3;[0, 2, 4];m_default;8;33;36;1,65E-20;"[-2.59252595e-19  1.86665953e-20  1.87838457e-19  8.78684625e-20
 -1.09332816e-18]"
Trafo Version1;5;3;[1, 2, 4];m_default;8;32;36;3,06E-21;"[-2.08675983e-19  1.09941139e-20 -1.48882783e-20 -1.73938156e-19
 -1.62753444e-19]"
Trafo Version1;5;3;[0, 3, 4];m_default;8;30;33;1,76E-21;"[ 3.42880370e-22 -5.31304930e-21 -1.03853018e-19  2.59688583e-19
 -9.14707113e-20]"
Trafo Version1;5;3;[1, 3, 4];m_default;8;32;36;8,61E-22;"[ 1.73187019e-19 -1.64523034e-19  3.54146901e-19 -1.76172621e-19
  4.06081338e-19]"
Trafo Version1;5;3;[2, 3, 4];m_default;8;32;34;4,39E-22;"[ 2.52210527e-19  1.55504442e-20  7.46246873e-20  1.87155983e-19
 -1.81916299e-19]"
Trafo Version1;5;4;[0, 1, 2, 3];m_default;7;27;28;1,75E-26;"[ 6.37290798e-23  2.81666185e-22 -2.15775782e-22 -3.63033567e-22
 -1.00679364e-21]"
Trafo Version1;5;4;[0, 1, 2, 4];m_default;7;27;28;1,05E-25;"[-8.13426076e-22  8.36363719e-22 -7.51136167e-22 -1.17202223e-21
 -6.33160194e-24]"
Trafo Version1;5;4;[0, 1, 3, 4];m_default;7;27;28;1,35E-25;"[-4.04213749e-22 -1.75344186e-21  5.39214111e-22 -2.38245477e-21
  1.04609933e-20]"
Trafo Version1;5;4;[0, 2, 3, 4];m_default;7;27;28;9,49E-27;"[-1.20704407e-22  1.08381077e-21 -9.21934629e-22 -1.87029539e-22
  1.45014831e-21]"
Trafo Version1;5;4;[1, 2, 3, 4];m_default;7;27;28;5,02E-26;"[-7.61335604e-22 -3.30733662e-22  5.04787628e-22 -6.44813682e-22
  3.04106668e-22]"
Trafo Version1;5;5;[0, 1, 2, 3, 4];m_default;6;27;27;1,38E-26;"[-9.33399747e-24 -2.84972441e-22  2.13224661e-23 -7.26454410e-22
  2.69303182e-23]"
;;;;;;;;;
Trafo Version4;5;0;[];m_default;11;27;32;1,05E-26;"[ 3.74723691e-22  1.65623849e-22 -8.07272919e-23 -3.29691061e-22
 -6.20149180e-23]"
Trafo Version4;5;1;[0];m_default;11;27;32;4,09E-14;"[-1.88059644e-20  1.19832965e-16  6.65118134e-16 -1.06775000e-15
  6.51120279e-16]"
Trafo Version4;5;1;[1];m_default;11;27;32;3,75E-21;"[ 3.84887333e-19 -5.17772842e-22  7.04059178e-19 -4.01316484e-18
 -1.75575470e-18]"
Trafo Version4;5;1;[2];m_default;11;27;32;1,76E-17;"[-4.55111977e-18  6.30462378e-17  1.11072168e-17  7.42686546e-18
 -3.32519111e-17]"
Trafo Version4;5;1;[3];m_default;11;27;32;1,16E-17;"[ 8.79753514e-18  4.97853104e-18  1.18893382e-17 -1.10999715e-17
 -1.77168545e-18]"
Trafo Version4;5;1;[4];m_default;11;27;32;4,32E-18;"[ 1.60659149e-17 -1.38660885e-17  3.41391946e-18 -1.13335749e-17
 -4.44023548e-17]"
Trafo Version4;5;2;[0, 1];m_default;11;27;32;6,34E-19;"[ 5.97543224e-22 -2.61640543e-22  1.63232768e-19 -5.43995275e-18
 -2.39838328e-17]"
Trafo Version4;5;2;[0, 2];m_default;11;27;32;2,05E-19;"[-1.44264644e-23  1.76387092e-18  9.63030367e-22  8.12002449e-19
  2.58665729e-18]"
Trafo Version4;5;2;[1, 2];m_default;11;27;32;8,77E-20;"[-4.07801569e-19 -9.51697766e-18 -1.26882661e-17 -3.70712373e-18
 -1.86442461e-18]"
Trafo Version4;5;2;[0, 3];m_default;11;27;32;4,32E-21;"[-3.82121238e-21  1.00610509e-18  2.19137788e-19  8.22808345e-21
  3.50350969e-19]"
Trafo Version4;5;2;[1, 3];m_default;11;27;32;2,12E-17;"[-5.59871218e-18  2.68895562e-18 -1.43248404e-17  2.15695603e-17
  1.95797164e-17]"
Trafo Version4;5;2;[2, 3];m_default;11;27;32;8,14E-18;"[-8.81034571e-20 -6.68700230e-19 -4.43977532e-17 -3.33070712e-17
  1.71329304e-18]"
Trafo Version4;5;2;[0, 4];m_default;11;27;32;2,26E-17;"[-1.76128411e-18  5.64326756e-18  1.80793713e-18  9.45402657e-18
 -4.38607637e-17]"
Trafo Version4;5;2;[1, 4];m_default;11;27;32;7,26E-18;"[ 1.35887253e-18 -1.03086971e-17  2.58433441e-18 -3.44018694e-19
  8.24795740e-17]"
Trafo Version4;5;2;[2, 4];m_default;11;27;32;1,86E-17;"[ 9.14863208e-18  1.52141544e-17 -1.11096048e-17  8.55744827e-18
 -1.30905952e-21]"
Trafo Version4;5;2;[3, 4];m_default;11;27;32;8,13E-16;"[-4.01946183e-16  2.48089090e-17 -2.50978122e-17  2.10246180e-17
 -6.95994241e-18]"
Trafo Version4;5;3;[0, 1, 2];m_default;11;27;32;5,21E-22;"[ 1.30222660e-29 -5.81398728e-22  6.48651834e-22  5.05805490e-19
 -9.39366211e-20]"
Trafo Version4;5;3;[0, 1, 3];m_default;11;27;32;4,53E-19;"[-3.05575833e-21  1.17087944e-20 -8.24008474e-18  1.93050556e-21
  1.57794770e-17]"
Trafo Version4;5;3;[0, 2, 3];m_default;11;27;32;1,20E-18;"[-6.95369183e-23 -9.36697097e-19  9.79511672e-21 -2.36716296e-21
  1.07958904e-17]"
Trafo Version4;5;3;[1, 2, 3];m_default;11;27;32;2,37E-20;"[ 5.72590977e-19 -6.01273775e-21 -2.29925370e-21  1.42184178e-20
 -8.54949409e-19]"
Trafo Version4;5;3;[0, 1, 4];m_default;11;27;32;1,22E-20;"[-5.18637248e-30  8.43204600e-23 -9.60971594e-19 -2.17647168e-18
  3.05476065e-21]"
Trafo Version4;5;3;[0, 2, 4];m_default;11;27;32;1,15E-17;"[-8.17311700e-22  1.48658320e-17 -1.02189570e-20  1.15609470e-17
  4.36232559e-20]"
Trafo Version4;5;3;[1, 2, 4];m_default;11;27;32;3,06E-22;"[ 2.34209241e-19 -4.99716436e-21  3.93908708e-21  1.20028855e-19
 -5.70935437e-20]"
Trafo Version4;5;3;[0, 3, 4];m_default;11;27;32;2,62E-18;"[-1.17604683e-18 -4.40694933e-20 -5.52957810e-20 -2.95243749e-17
 -2.95494231e-17]"
Trafo Version4;5;3;[1, 3, 4];m_default;11;27;32;1,94E-18;"[-3.29565764e-19  3.25005876e-18  5.15940705e-19  8.67395605e-18
 -4.29935644e-21]"
Trafo Version4;5;3;[2, 3, 4];m_default;11;27;32;3,86E-23;"[ 6.13699353e-21 -2.86597864e-20  1.71075195e-21  1.02508815e-20
 -1.27726230e-20]"
Trafo Version4;5;4;[0, 1, 2, 3];m_default;11;27;32;9,92E-30;"[ 4.59290564e-24  7.69359154e-24  1.37399683e-23  8.41106833e-24
 -3.13213448e-22]"
Trafo Version4;5;4;[0, 1, 2, 4];m_default;11;27;32;2,23E-27;"[-1.74080616e-22  7.92401715e-23  1.18991175e-22  4.39305038e-23
 -2.05368577e-23]"
Trafo Version4;5;4;[0, 1, 3, 4];m_default;11;27;32;3,66E-28;"[ 1.28886555e-22 -7.19256953e-23  2.81223724e-22  1.82704089e-23
 -1.54948442e-22]"
Trafo Version4;5;4;[0, 2, 3, 4];m_default;11;27;32;1,22E-28;"[ 1.83472377e-22 -3.53163035e-22  7.45389895e-23 -5.10595787e-22
  1.15011665e-22]"
Trafo Version4;5;4;[1, 2, 3, 4];m_default;11;27;32;6,59E-28;"[-2.99715916e-22 -5.09254903e-23  3.76966536e-24  1.19482296e-22
 -4.12929054e-22]"
Trafo Version4;5;5;[0, 1, 2, 3, 4];m_default;11;27;32;1,34E-26;"[-3.00210957e-22 -3.53744309e-22 -5.35941752e-23 -2.93369543e-22
  4.59841166e-22]"
;;;;;;;;;
SQP (mixed);5;0;[];;;6;41;2,78E-15;"[1.82145965e-16 4.30211422e-16 5.44703171e-16 5.55111512e-16
 6.03683770e-16]"
SQP (mixed);5;1;[0];;;6;35;5,17E-17;"[ 1.23599048e-17  8.50014503e-17  1.73472348e-17 -9.02056208e-17
  6.93889390e-17]"
SQP (mixed);5;1;[1];;;6;35;3,26E-16;"[8.76035355e-17 8.67361738e-17 1.52655666e-16 2.01227923e-16
 3.26128013e-16]"
SQP (mixed);5;1;[2];;;6;35;1,51E-15;"[4.07660017e-17 3.29597460e-16 4.23272528e-16 4.23272528e-16
 4.16333634e-16]"
SQP (mixed);5;1;[3];;;6;35;3,43E-14;"[7.15790274e-16 4.30211422e-16 1.83880688e-16 9.71445147e-17
 9.02056208e-17]"
SQP (mixed);5;1;[4];;;6;35;3,46E-14;"[2.76905235e-16 5.25621213e-16 5.62050406e-16 5.75928194e-16
 5.96744876e-16]"
SQP (mixed);5;2;[0, 1];;;6;29;3,84E-16;"[1.16009632e-16 2.01227923e-16 1.90819582e-16 1.24900090e-16
 1.17961196e-16]"
SQP (mixed);5;2;[0, 2];;;6;29;6,39E-16;"[2.55221191e-16 2.02962647e-16 1.59594560e-16 1.24900090e-16
 2.01227923e-16]"
SQP (mixed);5;2;[1, 2];;;6;29;6,20E-16;"[2.22478286e-16 1.00613962e-16 1.59594560e-16 2.77555756e-16
 3.19189120e-16]"
